bedrooms,rent,sqft,date,longitude,latitude
,,,2014-05-19,-117.259624,34.146772
3.0,1199.0,1030.0,2014-05-19,-117.329708,34.175643
1.0,1140.0,685.0,2014-05-19,-117.521803,33.891899
1.0,795.0,,2014-05-19,-117.3908,34.2166
1.0,1610.0,874.0,2014-05-19,-117.6404,33.954
1.0,1578.0,922.0,2014-05-19,-117.5941,34.107
2.0,1895.0,1938.0,2014-05-19,-117.4378,34.1173
2.0,850750.0,1200.0,2014-05-19,-117.125212,33.740373
1.0,745.0,,2014-05-19,-117.352653,34.002171999999995
1.0,1258.0,744.0,2014-05-19,-117.5793,34.1449
2.0,1490.0,918.0,2014-05-19,-117.208672,34.047314
2.0,,,2014-05-19,-117.666387,34.048911
3.0,1199.0,1000.0,2014-05-19,-117.244205,33.930204
1.0,1110.0,681.0,2014-05-19,-117.3043,33.8897
2.0,920.0,905.0,2014-05-19,-117.282268,34.14591
2.0,1095.0,,2014-05-19,-117.462126,33.904687
1.0,525.0,,2014-05-19,-117.411795,34.583767
1.0,855.0,630.0,2014-05-19,-117.4867,33.9228
3.0,1299.0,,2014-05-19,-117.314887,34.147372999999995
1.0,1153.0,675.0,2014-05-19,-117.205772,34.044714
3.0,1675.0,1605.0,2014-05-19,-117.4706,34.0498
2.0,1340.0,990.0,2014-05-19,-117.691888,34.028295
2.0,1575.0,1071.0,2014-05-19,-117.558474,34.077216
2.0,920.0,905.0,2014-05-19,-117.282268,34.14591
1.0,1230.0,792.0,2014-05-19,-117.138913,33.510896
1.0,1260.0,792.0,2014-05-19,-117.13828999999998,33.511468
3.0,1700.0,1400.0,2014-05-19,-117.7763,34.0662
4.0,2999.0,3400.0,2014-05-19,-117.6581,34.141
2.0,920.0,905.0,2014-05-19,-117.282268,34.14591
4.0,1495.0,1300.0,2014-05-19,-117.352695,34.002101
1.0,444.0,700.0,2014-05-19,-117.314433,34.428566
2.0,735.0,900.0,2014-05-19,-117.2944,34.5016
2.0,995.0,,2014-05-19,-117.310576,34.079112
2.0,920.0,905.0,2014-05-19,-117.282268,34.14591
2.0,1285.0,830.0,2014-05-19,-117.678941,34.018615999999994
2.0,1285.0,830.0,2014-05-19,-117.678941,34.018615999999994
2.0,1170.0,950.0,2014-05-19,-117.510891,34.105529
2.0,1747.0,1034.0,2014-05-19,-117.5941,34.107
1.0,1023.0,655.0,2014-05-19,-117.205772,34.044714
4.0,1849.0,1685.0,2014-05-19,-117.662802,34.047592
4.0,1900.0,2090.0,2014-05-19,-117.211922,34.050464
1.0,1266.0,991.0,2014-05-19,-117.1783,33.569
2.0,900.0,818.0,2014-05-19,-117.2457,33.9553
,1295.0,682.0,2014-05-19,-117.6187,34.0316
1.0,899.0,686.0,2014-05-19,-117.245327,33.931523
2.0,1285.0,320.0,2014-05-19,-117.678941,34.018615999999994
2.0,1465.0,998.0,2014-05-19,-117.223402,34.048379
2.0,925.0,900.0,2014-05-19,-117.715158,34.066934
2.0,875.0,950.0,2014-05-19,-117.37323,33.681425
2.0,895.0,800.0,2014-05-19,-117.25476299999998,34.060837
2.0,1330.0,1000.0,2014-05-19,-117.70708799999998,34.032911
2.0,1095.0,,2014-05-19,-117.6583,34.1144
1.0,1435.0,747.0,2014-05-19,-117.1824,33.4903
,1092.0,475.0,2014-05-19,-117.563775,34.118162
2.0,1438.0,811.0,2014-05-19,-117.5941,34.107
1.0,1090.0,616.0,2014-05-19,-117.6583,34.1144
2.0,600.0,,2014-05-19,-117.418729,34.577515000000005
4.0,1875.0,1497.0,2014-05-19,-117.4706,34.0498
2.0,1010.0,,2014-05-19,-117.3908,34.2166
2.0,1095.0,951.0,2014-05-19,-117.245327,33.931523
2.0,1195.0,870.0,2014-05-19,-117.208757,34.047379
2.0,1275.0,1083.0,2014-05-19,-117.331326,33.951166
1.0,1209.0,762.0,2014-05-19,-117.649887,34.063138
1.0,1303.0,619.0,2014-05-19,-117.735927,33.980685
1.0,895.0,7240.0,2014-05-19,-117.46128,33.904415
3.0,1379.0,,2014-05-19,-117.234871,33.94763
1.0,1325.0,768.0,2014-05-19,-117.571306,34.077474
3.0,1250.0,1646.0,2014-05-19,-117.202706,34.425337
2.0,1234.0,811.0,2014-05-19,-117.232428,34.063213
4.0,1600.0,1550.0,2014-05-19,-117.4589,33.9208
4.0,2100.0,2050.0,2014-05-19,-117.1743,33.6647
3.0,2870.0,1987.0,2014-05-19,-117.5941,34.107
3.0,,,2014-05-19,-117.634764,34.09591
2.0,760.0,1195.0,2014-05-19,-117.233079,34.113974
1.0,1185.0,590.0,2014-05-19,-117.6043,33.8419
2.0,1320.0,1105.0,2014-05-19,-117.175329,33.932567
2.0,860.0,873.0,2014-05-19,-117.2606,34.1426
1.0,775.0,600.0,2014-05-19,-117.2457,33.9553
2.0,1325.0,1107.0,2014-05-19,-117.598883,33.863315
1.0,1312.0,710.0,2014-05-19,-117.315114,33.953457
,1035.0,629.0,2014-05-19,-117.489561,33.94743
,,,2014-05-19,-117.2944,34.5016
3.0,1845.0,1330.0,2014-05-19,-117.566815,34.109122
3.0,145000.0,,2014-05-19,-117.339276,34.491344
2.0,850.0,818.0,2014-05-19,-117.2457,33.9553
3.0,2450.0,2269.0,2014-05-19,-117.7308,33.9797
2.0,1745.0,923.0,2014-05-19,-117.815605,34.00157100000001
2.0,1650.0,1066.0,2014-05-19,-117.6583,34.1144
2.0,885.0,840.0,2014-05-19,-117.341942,33.975607000000004
2.0,1850.0,923.0,2014-05-19,-117.815605,34.00157100000001
2.0,,,2014-05-19,-117.634764,34.09591
,,,2014-05-19,-117.277122,34.052588
2.0,1500.0,960.0,2014-05-19,-117.610886,34.08031
4.0,1899.0,,2014-05-19,-117.193909,33.581159
3.0,1695.0,1311.0,2014-05-19,-117.130609,33.548262
2.0,745.0,870.0,2014-05-19,-117.253795,34.141406
3.0,1200.0,1347.0,2014-05-19,-116.930301,33.796268
1.0,900.0,635.0,2014-05-19,-117.672534,34.07741
2.0,1180.0,994.0,2014-05-19,-117.167833,33.555217
5.0,1695.0,2321.0,2014-05-19,-117.2457,33.9553
2.0,1100.0,1347.0,2014-05-19,-116.932163,33.797707
2.0,1868.0,1202.0,2014-05-19,-117.564637,33.886239
2.0,1060.0,,2014-05-19,-117.2874,34.0315
3.0,669.0,1058.0,2014-05-19,-117.007079,34.896187
2.0,1281.0,885.0,2014-05-19,-117.227573,34.063213
,765.0,950.0,2014-05-19,-117.278511,34.100705
1.0,775.0,793.0,2014-05-19,-117.310799,34.05199
3.0,1250.0,1578.0,2014-05-19,-117.293755,34.171431
1.0,1336.0,684.0,2014-05-19,-117.578484,34.104621
2.0,765.0,950.0,2014-05-19,-117.278511,34.100705
2.0,1250.0,1016.0,2014-05-19,-117.131295,33.550658
1.0,860.0,,2014-05-19,-117.2874,34.0315
2.0,,,2014-05-19,-117.634764,34.09591
2.0,765.0,950.0,2014-05-19,-117.278511,34.100705
1.0,1055.0,570.0,2014-05-19,-117.6583,34.1144
3.0,1799.0,,2014-05-19,-117.27165,34.145774
3.0,1030.0,1155.0,2014-05-19,-117.2711,34.0831
2.0,1170.0,1050.0,2014-05-19,-117.193415,34.051818
,1850.0,956.0,2014-05-19,-117.749873,34.06051
6.0,2750.0,,2014-05-19,-117.31626,33.975218
2.0,1310.0,830.0,2014-05-19,-117.678941,34.018615999999994
2.0,765.0,950.0,2014-05-19,-117.278511,34.100705
3.0,2355.0,1526.0,2014-05-19,-117.6404,33.954
2.0,995.0,837.0,2014-05-19,-117.183738,34.073912
3.0,1550.0,1216.0,2014-05-19,-117.698939,34.086240000000004
2.0,995.0,837.0,2014-05-19,-117.183738,34.073912
2.0,1608.0,1071.0,2014-05-19,-117.690296,34.099301000000004
1.0,745.0,728.0,2014-05-19,-117.330852,34.513559
1.0,1255.0,698.0,2014-05-19,-117.5793,34.1449
2.0,1305.0,970.0,2014-05-19,-117.6583,34.1144
5.0,1650.0,3400.0,2014-05-19,-117.1743,33.6647
1.0,775.0,600.0,2014-05-19,-117.25837,33.942615999999994
3.0,944.0,1100.0,2014-05-19,-117.4082,34.4802
5.0,1750.0,3500.0,2014-05-19,-117.1743,33.6647
3.0,1230.0,1120.0,2014-05-19,-117.4551,34.0794
1.0,825.0,616.0,2014-05-19,-117.335476,33.983015
6.0,2800.0,,2014-05-19,-117.31626,33.977033
2.0,1875.0,1031.0,2014-05-19,-117.551372,34.111929
3.0,1300.0,1100.0,2014-05-19,-117.447774,33.934797
1.0,899.0,686.0,2014-05-19,-117.245327,33.931523
2.0,1000.0,1379.0,2014-05-19,-116.919256,33.73322
1.0,975.0,635.0,2014-05-19,-117.41253,33.945131
2.0,850.0,1100.0,2014-05-19,-117.007446,33.753258
4.0,2349.0,,2014-05-19,-117.508709,34.109686
3.0,1050.0,1728.0,2014-05-19,-117.5196,34.4449
2.0,995.0,,2014-05-19,-117.3908,34.2166
1.0,1265.0,702.0,2014-05-19,-117.558474,34.077216
,,,2014-05-19,-117.3908,34.2166
2.0,1015.0,,2014-05-19,-117.3908,34.2166
2.0,1125.0,810.0,2014-05-19,-117.335476,33.983015
2.0,995.0,,2014-05-19,-117.3908,34.2166
2.0,995.0,,2014-05-19,-117.3908,34.2166
4.0,750.0,,2014-05-19,-117.4242,34.5841
3.0,1725.0,1800.0,2014-05-19,-117.3129,34.031
1.0,995.0,543.0,2014-05-19,-117.5354,33.8797
3.0,699.0,1068.0,2014-05-19,-117.431407,34.582917
2.0,875.0,980.0,2014-05-19,-117.32626299999998,34.485419
3.0,999.0,1300.0,2014-05-19,-117.0151,33.7399
2.0,1415.0,970.0,2014-05-19,-117.6583,34.1144
1.0,899.0,686.0,2014-05-19,-117.245327,33.931523
1.0,1340.0,967.0,2014-05-19,-117.304416,33.947223
3.0,1725.0,1800.0,2014-05-19,-117.3129,34.031
2.0,985.0,859.0,2014-05-19,-117.162743,34.070113
2.0,1340.0,990.0,2014-05-19,-117.691888,34.028295
1.0,1075.0,740.0,2014-05-19,-117.6583,34.1144
2.0,1275.0,923.0,2014-05-19,-117.331326,33.951166
2.0,1275.0,,2014-05-19,-117.702144,34.01481
1.0,595.0,700.0,2014-05-19,-117.278553,34.106452000000004
2.0,690.0,,2014-05-19,-117.67333700000002,34.077403000000004
3.0,1525.0,1150.0,2014-05-19,-117.6043,33.8419
2.0,1120.0,,2014-05-19,-117.344277,33.974771999999994
2.0,675.0,800.0,2014-05-19,-117.424971,34.576553000000004
2.0,925.0,,2014-05-19,-117.15663700000002,34.057175
2.0,1250.0,960.0,2014-05-19,-117.322011,33.954627
2.0,1084.0,858.0,2014-05-19,-117.459175,33.946369
3.0,2125.0,,2014-05-19,-117.5793,34.1449
2.0,1175.0,886.0,2014-05-19,-117.336195,33.979061
2.0,1099.0,886.0,2014-05-19,-117.336066,33.978919
2.0,750.0,950.0,2014-05-19,-117.252533,34.121411
4.0,2600.0,2129.0,2014-05-19,-117.8546,34.0183
2.0,1175.0,,2014-05-19,-117.6583,34.1144
3.0,1875.0,,2014-05-19,-117.6581,34.141
3.0,1325.0,1625.0,2014-05-19,-117.245999,34.133593
3.0,1695.0,,2014-05-19,-117.7183,34.1092
2.0,662.0,870.0,2014-05-19,-117.2944,34.5016
3.0,770.0,1015.0,2014-05-19,-117.294895,34.485312
3.0,1600.0,1225.0,2014-05-19,-117.698939,34.086240000000004
4.0,1595.0,,2014-05-19,-117.42327,33.951388
1.0,650.0,,2014-05-19,-117.3025,34.4222
4.0,1500.0,,2014-05-19,-117.370278,34.087311
4.0,1595.0,,2014-05-19,-117.257207,33.948224
2.0,2300.0,1800.0,2014-05-19,-118.030772,33.982061
1.0,1005.0,705.0,2014-05-19,-117.454298,33.94872
3.0,1195.0,,2014-05-19,-117.2351,33.9157
,,,2014-05-19,-116.9053,34.235
5.0,2250.0,,2014-05-19,-117.32583,33.98294
2.0,825.0,880.0,2014-05-19,-116.78755,33.913244
1.0,1025.0,800.0,2014-05-19,-117.863794,34.087059
2.0,700.0,,2014-05-19,-117.013922,34.917133
5.0,2500.0,,2014-05-19,-117.315576,33.981215
6.0,2800.0,,2014-05-19,-117.321668,33.981268
3.0,1785.0,1300.0,2014-05-19,-117.54281,34.108802000000004
3.0,1045.0,1200.0,2014-05-19,-117.282689,34.165579
,,,2014-05-19,-117.2898,34.1105
3.0,1130.0,1269.0,2014-05-19,-117.619672,34.029616
2.0,4200.0,1293.0,2014-05-19,-116.4027,33.6806
2.0,625.0,800.0,2014-05-19,-116.98313,33.752961
1.0,900.0,,2014-05-19,-117.475568,34.115931
1.0,725.0,672.0,2014-05-19,-117.248275,34.137855
2.0,595.0,900.0,2014-05-19,-117.336275,34.545792
1.0,725.0,672.0,2014-05-19,-117.248275,34.137855
3.0,1595.0,1350.0,2014-05-19,-117.582356,34.101834000000004
3.0,1995.0,1860.0,2014-05-19,-117.441273,34.140509
4.0,1795.0,2255.0,2014-05-19,-117.146831,33.692245
1.0,520.0,550.0,2014-05-19,-117.641537,34.039094
,,,2014-05-19,-116.973,33.7416
,,,2014-05-19,-116.9819,33.7883
,,,2014-05-19,-117.2261,33.8814
,,,2014-05-19,-117.1927,34.4698
3.0,1850.0,1500.0,2014-05-20,-117.5941,34.107
,,,2014-05-20,-116.973,33.7416
6.0,2200.0,3275.0,2014-05-20,-116.949291,33.939675
3.0,1850.0,1500.0,2014-05-20,-117.595618,34.112089000000005
,,,2014-05-20,-117.2261,33.8814
3.0,990.0,1196.0,2014-05-20,-117.641795,34.032443
1.0,625.0,,2014-05-20,-117.286533,34.127298
,,,2014-05-20,-117.1927,34.4698
,,,2014-05-20,-117.2529,33.6951
3.0,1650.0,,2014-05-20,-117.324328,33.984097
,,,2014-05-20,-117.0151,33.7399
4.0,1100.0,1726.0,2014-05-20,-117.4242,34.5841
3.0,1099.0,1142.0,2014-05-20,-117.4242,34.5841
3.0,1179.0,1142.0,2014-05-20,-117.431759,34.527304
4.0,2600.0,2453.0,2014-05-20,-117.74849,34.09610900000001
1.0,825.0,616.0,2014-05-20,-117.335476,33.983015
1.0,535.0,760.0,2014-05-20,-117.336275,34.545792
4.0,1179.0,1222.0,2014-05-20,-117.2944,34.5016
4.0,1329.0,1400.0,2014-05-20,-117.427662,34.511899
4.0,1950.0,1480.0,2014-05-20,-117.320576,33.98891500000001
4.0,2300.0,2600.0,2014-05-20,-117.47399999999999,33.7541
2.0,600.0,900.0,2014-05-20,-117.406658,34.581012
4.0,1100.0,2227.0,2014-05-20,-117.4242,34.5841
5.0,1695.0,3418.0,2014-05-20,-117.3528,34.5563
4.0,2100.0,2794.0,2014-05-20,-117.243412,33.565089
1.0,610.0,,2014-05-20,-117.666492,34.058347999999995
4.0,1249.0,1400.0,2014-05-20,-117.4242,34.5841
5.0,2450.0,3100.0,2014-05-20,-117.43568,34.048412
4.0,1397.0,2592.0,2014-05-20,-117.4242,34.5841
5.0,2500.0,,2014-05-20,-117.316668,33.97504
4.0,2000.0,,2014-05-20,-117.316647,33.97431
4.0,1000.0,1200.0,2014-05-20,-117.008144,34.883888
4.0,1319.0,1400.0,2014-05-20,-117.426605,34.511999
,149.0,5227.0,2014-05-20,-116.756284,33.901413
2.0,650.0,980.0,2014-05-20,-117.220452,34.543187
2.0,1000.0,1000.0,2014-05-20,-117.273075,34.13421
5.0,2150.0,3113.0,2014-05-20,-117.105417,33.565428000000004
2.0,1089.0,1500.0,2014-05-20,-117.225873,34.104011
2.0,995.0,,2014-05-20,-117.193572,34.052014
4.0,1250.0,2196.0,2014-05-20,-117.4242,34.5841
2.0,650.0,900.0,2014-05-20,-117.217301,34.536899
4.0,1000.0,1100.0,2014-05-20,-117.285297,34.133156
2.0,1250.0,960.0,2014-05-20,-117.321968,33.954609000000005
3.0,1299.0,1200.0,2014-05-20,-117.2606,34.1426
2.0,650.0,900.0,2014-05-20,-117.217301,34.536899
3.0,1300.0,1221.0,2014-05-20,-117.3771,34.1132
3.0,1700.0,,2014-05-20,-117.0885,33.6243
3.0,1650.0,,2014-05-20,-117.1783,33.569
3.0,1800.0,,2014-05-20,-117.0885,33.6243
2.0,1200.0,,2014-05-20,-117.04299999999999,33.9946
3.0,1529.0,1950.0,2014-05-20,-116.9243,33.739000000000004
1.0,535.0,760.0,2014-05-20,-117.336275,34.545792
3.0,1850.0,1400.0,2014-05-20,-117.3043,33.8897
2.0,1599.0,812.0,2014-05-20,-117.7763,34.0662
2.0,1456.0,942.0,2014-05-20,-117.3389,33.9761
2.0,1150.0,,2014-05-20,-117.453881,34.070311
3.0,1150.0,,2014-05-20,-117.2711,34.0831
2.0,995.0,,2014-05-20,-117.188171,34.056613
5.0,2350.0,3100.0,2014-05-20,-117.235,33.669176
3.0,950.0,1250.0,2014-05-20,-117.5196,34.4449
2.0,850.0,,2014-05-20,-117.24066,33.902217
3.0,2050.0,1000.0,2014-05-20,-117.731724,34.097590999999994
2.0,1050.0,,2014-05-20,-117.477985,33.9055
1.0,550.0,,2014-05-20,-116.949756,33.744884000000006
1.0,850.0,750.0,2014-05-20,-117.349026,33.880125
3.0,1300.0,,2014-05-20,-117.21799999999999,33.811
2.0,1208.0,810.0,2014-05-20,-117.183318,33.570782
1.0,575.0,,2014-05-20,-117.411795,34.583767
3.0,800.0,1600.0,2014-05-20,-116.876892,33.935472
3.0,1595.0,1328.0,2014-05-20,-117.3242,33.695637
2.0,1200.0,934.0,2014-05-20,-117.4867,33.9228
3.0,895.0,,2014-05-20,-116.949756,33.744884000000006
3.0,2750.0,2200.0,2014-05-20,-117.2612,33.651137
1.0,1365.0,651.0,2014-05-20,-117.74158,34.005827000000004
2.0,1700.0,,2014-05-20,-117.862494,34.131327
2.0,1313.0,,2014-05-20,-117.17367,34.049113
2.0,1509.0,1108.0,2014-05-20,-117.621946,33.86997
2.0,705.0,,2014-05-20,-116.949756,33.744884000000006
3.0,1055.0,1535.0,2014-05-20,-117.445,34.0033
1.0,550.0,,2014-05-20,-116.949756,33.744884000000006
,595.0,,2014-05-20,-117.285113,34.121887
1.0,850.0,750.0,2014-05-20,-117.349091,33.880321
1.0,650.0,,2014-05-20,-117.235708,34.128556
3.0,895.0,,2014-05-20,-116.949756,33.744884000000006
1.0,900.0,,2014-05-20,-117.6187,34.0316
2.0,997.0,905.0,2014-05-20,-117.261573,33.945359
1.0,650.0,,2014-05-20,-117.235074,34.128609999999995
,,,2014-05-20,-117.2944,34.5016
1.0,650.0,,2014-05-20,-117.235074,34.128609999999995
1.0,1284.0,774.0,2014-05-20,-117.309198,33.945845
2.0,1395.0,,2014-05-20,-117.685907,34.098921999999995
1.0,950.0,800.0,2014-05-20,-117.2874,34.0315
3.0,1875.0,1189.0,2014-05-20,-117.7308,33.9797
2.0,2214.0,1467.0,2014-05-20,-117.55208,33.988634000000005
5.0,1895.0,3540.0,2014-05-20,-117.1743,33.6647
1.0,1255.0,745.0,2014-05-20,-117.5941,34.107
3.0,1095.0,,2014-05-20,-117.320734,34.11315
1.0,1234.0,939.0,2014-05-20,-117.1783,33.569
3.0,1275.0,1600.0,2014-05-20,-116.919014,33.760721000000004
2.0,1945.0,1457.0,2014-05-20,-117.628448,34.124027000000005
1.0,650.0,,2014-05-20,-117.312775,34.098132
3.0,1665.0,1003.0,2014-05-20,-117.545643,33.884667
2.0,1340.0,990.0,2014-05-20,-117.691888,34.028295
3.0,675.0,1000.0,2014-05-20,-117.0387,34.8914
1.0,1393.0,682.0,2014-05-20,-117.5941,34.107
2.0,1850.0,1240.0,2014-05-20,-117.628384,34.12408
1.0,650.0,,2014-05-20,-117.235074,34.128609999999995
2.0,1350.0,893.0,2014-05-20,-117.676125,34.081063
1.0,1540.0,800.0,2014-05-20,-117.83628600000002,33.975473
2.0,1450.0,998.0,2014-05-20,-117.223402,34.048379
2.0,,,2014-05-20,-117.7362,34.0812
1.0,650.0,,2014-05-20,-117.312775,34.098132
3.0,1300.0,1100.0,2014-05-20,-117.463145,33.905606
2.0,1335.0,1050.0,2014-05-20,-117.59316,33.865749
1.0,780.0,550.0,2014-05-20,-117.195016,34.051488
2.0,595.0,,2014-05-20,-116.9515,34.2583
,,,2014-05-20,-117.2944,34.5016
2.0,1275.0,923.0,2014-05-20,-117.331326,33.951166
2.0,1340.0,990.0,2014-05-20,-117.691888,34.028295
3.0,1379.0,1072.0,2014-05-20,-117.261573,33.946616
2.0,1475.0,814.0,2014-05-20,-117.74158,34.005827000000004
2.0,1515.0,935.0,2014-05-20,-117.570306,34.111845
2.0,1160.0,966.0,2014-05-20,-117.401129,34.097744
1.0,750.0,780.0,2014-05-20,-117.32626299999998,34.485419
1.0,1011.0,610.0,2014-05-20,-117.183318,33.570782
2.0,1400.0,1174.0,2014-05-20,-117.6844,34.0125
1.0,595.0,,2014-05-20,-117.283894,34.124142
4.0,2050.0,1700.0,2014-05-20,-117.312476,33.983115000000005
1.0,595.0,,2014-05-20,-117.281288,34.120646
2.0,1410.0,,2014-05-20,-117.676125,34.081063
2.0,1592.0,907.0,2014-05-20,-117.5941,34.107
2.0,1320.0,1050.0,2014-05-20,-117.59316,33.865749
2.0,1815.0,1173.0,2014-05-20,-117.564783,34.108926000000004
1.0,1434.0,805.0,2014-05-20,-117.6583,34.1144
3.0,975.0,1100.0,2014-05-20,-117.32626299999998,34.485419
3.0,1250.0,1684.0,2014-05-20,-117.2944,34.5016
,750.0,533.0,2014-05-20,-117.011357,33.750984
2.0,1275.0,923.0,2014-05-20,-117.331326,33.951166
2.0,1150.0,1000.0,2014-05-20,-117.2874,34.0315
1.0,1071.0,657.0,2014-05-20,-117.689764,34.044429
1.0,925.0,,2014-05-20,-117.748278,34.065628000000004
2.0,,1300.0,2014-05-20,-117.667816,34.052997
1.0,939.0,630.0,2014-05-20,-117.208882,33.576111
1.0,1065.0,616.0,2014-05-20,-117.675803,34.106209
5.0,1650.0,3508.0,2014-05-20,-117.4082,34.4802
2.0,1225.0,975.0,2014-05-20,-117.335476,33.980638
3.0,2355.0,1526.0,2014-05-20,-117.6404,33.954
2.0,920.0,800.0,2014-05-20,-117.3908,34.2166
4.0,1295.0,1500.0,2014-05-20,-117.224808,34.237635
2.0,1822.0,1031.0,2014-05-20,-117.548288,34.113471999999994
2.0,1275.0,1083.0,2014-05-20,-117.331326,33.951166
1.0,750.0,750.0,2014-05-20,-117.75889,34.05651
2.0,950.0,,2014-05-20,-117.285302,34.125744
4.0,1350.0,2490.0,2014-05-20,-117.360435,34.52581
5.0,1895.0,2778.0,2014-05-20,-117.224314,33.584075
2.0,975.0,,2014-05-20,-117.6665,34.0584
2.0,1441.0,942.0,2014-05-20,-117.315114,33.953457
3.0,1795.0,1753.0,2014-05-20,-117.3485,33.6598
1.0,1487.0,975.0,2014-05-20,-117.494905,33.905932
2.0,1199.0,796.0,2014-05-20,-117.62878700000002,34.09391
3.0,1170.0,1900.0,2014-05-20,-117.625465,34.076266
1.0,695.0,670.0,2014-05-20,-117.1927,34.4698
1.0,1516.0,1054.0,2014-05-20,-117.0885,33.6243
1.0,1439.0,753.0,2014-05-20,-117.6583,34.1144
3.0,1345.0,1112.0,2014-05-20,-117.238305,33.907733
5.0,3495.0,3273.0,2014-05-20,-117.5999,34.1376
3.0,1445.0,1460.0,2014-05-20,-117.260621,33.93567
3.0,2085.0,1495.0,2014-05-20,-117.573259,34.076017
3.0,1785.0,1300.0,2014-05-20,-117.54278899999998,34.108802000000004
4.0,1550.0,2962.0,2014-05-20,-117.4082,34.4802
2.0,1065.0,,2014-05-20,-117.2874,34.0315
3.0,1150.0,,2014-05-20,-117.307661,34.083856
2.0,490.0,,2014-05-20,-117.022612,34.877271
1.0,939.0,630.0,2014-05-20,-117.208882,33.576111
2.0,1653.0,1121.0,2014-05-20,-117.690296,34.099301000000004
1.0,745.0,728.0,2014-05-20,-117.4082,34.4802
2.0,999.0,,2014-05-20,-117.310576,34.079112
2.0,790.0,860.0,2014-05-20,-117.346718,34.513133
1.0,999.0,704.0,2014-05-20,-117.62878700000002,34.09391
3.0,875.0,1100.0,2014-05-20,-117.331972,34.468686
2.0,490.0,,2014-05-20,-117.02244,34.880826
3.0,1095.0,,2014-05-20,-117.320734,34.11315
5.0,1450.0,3332.0,2014-05-20,-117.4082,34.4802
2.0,1499.0,1215.0,2014-05-20,-117.264,33.6021
3.0,1300.0,1300.0,2014-05-20,-117.221128,33.798265
1.0,500.0,641.0,2014-05-20,-117.0387,34.8914
1.0,815.0,660.0,2014-05-20,-117.348477,33.987207
2.0,890.0,886.0,2014-05-20,-117.239974,34.13851
1.0,815.0,660.0,2014-05-20,-117.348477,33.987207
1.0,815.0,660.0,2014-05-20,-117.348477,33.987207
4.0,1800.0,3851.0,2014-05-20,-117.275321,34.41041
3.0,1050.0,,2014-05-20,-117.3694,33.9924
3.0,1070.0,1628.0,2014-05-20,-117.659647,34.073031
2.0,550.0,,2014-05-20,-117.022735,34.885887
3.0,2400.0,2938.0,2014-05-20,-117.5941,34.107
1.0,965.0,,2014-05-20,-117.2874,34.0315
3.0,1100.0,1153.0,2014-05-20,-116.963056,33.773088
2.0,1438.0,811.0,2014-05-20,-117.570306,34.111845
3.0,1445.0,1407.0,2014-05-20,-117.207899,33.842439
4.0,1545.0,1887.0,2014-05-20,-117.219722,33.805966999999995
3.0,1745.0,2373.0,2014-05-20,-117.176571,33.656352000000005
1.0,695.0,,2014-05-20,-117.6043,33.8419
3.0,944.0,1100.0,2014-05-20,-117.341828,34.511382
1.0,1237.0,619.0,2014-05-20,-117.563775,34.118162
2.0,860.0,860.0,2014-05-20,-117.239974,34.13851
1.0,939.0,630.0,2014-05-20,-117.208882,33.576111
1.0,1045.0,,2014-05-20,-117.2457,33.9553
1.0,850.0,600.0,2014-05-20,-117.1804,34.0397
2.0,1150.0,,2014-05-20,-117.21799999999999,33.811
2.0,1100.0,,2014-05-20,-117.344277,33.974771999999994
2.0,1460.0,988.0,2014-05-20,-117.612076,34.079642
4.0,1500.0,2741.0,2014-05-20,-117.4082,34.4802
3.0,2350.0,2077.0,2014-05-20,-117.5182,34.1705
2.0,650.0,,2014-05-20,-117.424836,34.577345
2.0,1407.0,1041.0,2014-05-20,-117.309198,33.945845
3.0,1847.0,1164.0,2014-05-20,-117.558684,34.110963
1.0,825.0,750.0,2014-05-20,-117.2874,34.0315
3.0,699.0,1068.0,2014-05-20,-117.431407,34.582917
4.0,1195.0,,2014-05-20,-117.288609,34.125809999999994
1.0,1320.0,757.0,2014-05-20,-117.558474,34.077216
3.0,1395.0,1109.0,2014-05-20,-117.6404,33.954
2.0,1593.0,1240.0,2014-05-20,-117.568216,34.142995
4.0,1200.0,2050.0,2014-05-20,-117.342838,34.48027800000001
1.0,575.0,,2014-05-20,-117.411795,34.583767
,,,2014-05-20,-117.0151,33.7399
2.0,1095.0,837.0,2014-05-20,-117.183738,34.073912
2.0,1275.0,1083.0,2014-05-20,-117.331326,33.951166
3.0,770.0,1015.0,2014-05-20,-117.294895,34.485312
3.0,1400.0,,2014-05-20,-117.5186,34.2558
2.0,1340.0,990.0,2014-05-20,-117.691888,34.028295
1.0,830.0,,2014-05-20,-117.239974,34.13851
1.0,915.0,610.0,2014-05-20,-117.214165,33.566108
2.0,860.0,860.0,2014-05-20,-117.239974,34.13851
3.0,1250.0,,2014-05-20,-117.319852,34.128809999999994
2.0,890.0,886.0,2014-05-20,-117.239974,34.13851
2.0,920.0,905.0,2014-05-20,-117.282268,34.14591
2.0,1595.0,1087.0,2014-05-20,-117.57216499999998,34.076514
2.0,899.0,830.0,2014-05-20,-117.329708,34.175643
4.0,694.0,1437.0,2014-05-20,-117.341942,33.975607000000004
2.0,1150.0,997.0,2014-05-20,-117.160692,33.886947
1.0,887.0,630.0,2014-05-20,-117.4867,33.9228
3.0,1400.0,,2014-05-20,-117.2351,33.9157
3.0,2220.0,1474.0,2014-05-20,-117.564719,34.108891
